year,journal,baseline_if,filtered_rif,weighted_rif,stability_threshold,model
2018,Nature,3.9697,3.7121,3.7121,0.7,vgae
2018,Nature Cell Biology,1.0238,0.9286,0.9286,0.7,vgae
2018,Nature Chemical Biology,1.5312,1.3125,1.3125,0.7,vgae
2018,Nature Communications,0.9982,0.8686,0.8686,0.7,vgae
2018,Nature Genetics,1.9683,1.5714,1.5714,0.7,vgae
2018,Nature Immunology,3.125,3.0,3.0,0.7,vgae
2018,Nature Medicine,2.916,2.6183,2.6183,0.7,vgae
2018,Nature Microbiology,0.9818,0.8545,0.8545,0.7,vgae
2018,Nature Neuroscience,1.25,0.9286,0.9286,0.7,vgae
2018,Nature Structural & Molecular Biology,2.2,1.85,1.85,0.7,vgae
2018,Nephrology Dialysis Transplantation,0.5854,0.4878,0.4878,0.7,vgae
2018,Neuro-Oncology,0.9762,0.9048,0.9048,0.7,vgae
2018,NeuroImage,1.2422,1.0703,1.0703,0.7,vgae
2018,NeuroImage Clinical,0.2963,0.2963,0.2963,0.7,vgae
2018,Neurobiology of Aging,0.7091,0.5636,0.5636,0.7,vgae
2018,Neurobiology of Disease,0.7188,0.6562,0.6562,0.7,vgae
2018,Neuroendocrinology,4.25,3.7083,3.7083,0.7,vgae
2018,Neurology,0.9628,0.8514,0.8514,0.7,vgae
2018,Neurology Neuroimmunology & Neuroinflammation,1.2593,1.1481,1.1481,0.7,vgae
2018,Neuron,2.2653,2.1429,2.1429,0.7,vgae
2018,Neuropharmacology,0.1,0.1,0.1,0.7,vgae
2018,Neuropsychopharmacology,0.4762,0.4286,0.4286,0.7,vgae
2018,Neurosurgery,1.2778,1.1389,1.1389,0.7,vgae
2018,Neurosurgical FOCUS,0.375,0.2083,0.2083,0.7,vgae
2018,New England Journal of Medicine,5.8921,5.4724,5.4724,0.7,vgae
2018,Nicotine & Tobacco Research,1.6667,1.5714,1.5714,0.7,vgae
2018,Nucleic Acids Research,1.0682,0.9545,0.9545,0.7,vgae
2018,Nutrients,0.3084,0.243,0.243,0.7,vgae
2018,Nutrition,0.85,0.7,0.7,0.7,vgae
2018,Obesity,0.5946,0.4865,0.4865,0.7,vgae
2018,Obesity Surgery,0.4146,0.3659,0.3659,0.7,vgae
2018,Obstetrics and Gynecology,0.9286,0.7245,0.7245,0.7,vgae
2018,OncoImmunology,0.4667,0.4533,0.4533,0.7,vgae
2018,Oncogene,0.3651,0.3016,0.3016,0.7,vgae
2018,Oncotarget,0.8491,0.7544,0.7544,0.7,vgae
2018,Ophthalmology,1.4338,1.3309,1.3309,0.7,vgae
2018,Oral Oncology,0.6452,0.4839,0.4839,0.7,vgae
2018,Orthopaedic Journal of Sports Medicine,0.625,0.5312,0.5312,0.7,vgae
2018,Osteoarthritis and Cartilage,0.4773,0.1818,0.1818,0.7,vgae
2018,Osteoporosis International,0.5312,0.375,0.375,0.7,vgae
2018,Oxidative Medicine and Cellular Longevity,0.1071,0.0,0.0,0.7,vgae
2018,PEDIATRICS,0.988,0.7904,0.7904,0.7,vgae
2018,PLoS Biology,0.65,0.55,0.55,0.7,vgae
2018,PLoS Genetics,0.5641,0.4359,0.4359,0.7,vgae
2018,PLoS Medicine,0.9597,0.8548,0.8548,0.7,vgae
2018,PLoS ONE,0.5022,0.3988,0.3988,0.7,vgae
2018,PLoS Pathogens,0.9379,0.8,0.8,0.7,vgae
2018,PLoS neglected tropical diseases,2.3453,2.2734,2.2734,0.7,vgae
2018,Pain,0.837,0.7065,0.7065,0.7,vgae
2018,Parasites & Vectors,0.5152,0.3939,0.3939,0.7,vgae
2018,Pediatric Blood & Cancer,0.6667,0.5833,0.5833,0.7,vgae
2018,Pediatric Critical Care Medicine,0.3333,0.1333,0.1333,0.7,vgae
2018,Physics in Medicine and Biology,0.4545,0.2727,0.2727,0.7,vgae
2018,Plasma Sources Science and Technology,2.0455,1.8182,1.8182,0.7,vgae
2018,Plastic & Reconstructive Surgery,0.7297,0.5676,0.5676,0.7,vgae
2018,Preventive Medicine,0.7843,0.7059,0.7059,0.7,vgae
2018,Proceedings of the National Academy of Sciences,1.0089,0.8725,0.8725,0.7,vgae
2018,Psycho-Oncology,0.3667,0.2667,0.2667,0.7,vgae
2018,Psychological Medicine,0.4242,0.3636,0.3636,0.7,vgae
2018,PubMed,0.9331,0.8459,0.8459,0.7,vgae
2018,Public Health Nutrition,0.76,0.72,0.72,0.7,vgae
2018,RSC Advances,0.65,0.45,0.45,0.7,vgae
2018,Radiology,1.125,1.0234,1.0234,0.7,vgae
2018,Radiotherapy and Oncology,1.0566,0.9811,0.9811,0.7,vgae
2018,Redox Biology,0.3333,0.303,0.303,0.7,vgae
2018,Regional Anesthesia & Pain Medicine,1.68,1.68,1.68,0.7,vgae
2018,Reproductive Health,0.4194,0.2903,0.2903,0.7,vgae
2018,Respiratory Medicine,0.303,0.2121,0.2121,0.7,vgae
2018,Respiratory Research,0.4242,0.3333,0.3333,0.7,vgae
2018,Resuscitation,0.5091,0.4,0.4,0.7,vgae
2018,Retina,1.0345,0.931,0.931,0.7,vgae
2018,SLEEP,0.3929,0.3214,0.3214,0.7,vgae
2018,Scandinavian Journal of Medicine and Science in Sports,0.76,0.6,0.6,0.7,vgae
2018,Schizophrenia Bulletin,0.7308,0.5385,0.5385,0.7,vgae
2018,Schizophrenia Research,0.2609,0.2174,0.2174,0.7,vgae
2018,Science,5.0076,4.6565,4.6565,0.7,vgae
2018,Science Advances,0.8387,0.7097,0.7097,0.7,vgae
2018,Science Translational Medicine,1.355,1.1834,1.1834,0.7,vgae
2018,Scientific Reports,0.6118,0.5127,0.5127,0.7,vgae
2018,Seminars in Arthritis and Rheumatism,0.45,0.35,0.35,0.7,vgae
2018,Social Science & Medicine,0.3636,0.2727,0.2727,0.7,vgae
2018,Spine,0.4306,0.25,0.25,0.7,vgae
2018,Sports Medicine,1.1481,1.0741,1.0741,0.7,vgae
2018,Stem Cell Reports,0.7442,0.6744,0.6744,0.7,vgae
2018,Stem Cell Research & Therapy,0.2698,0.2222,0.2222,0.7,vgae
2018,Stem Cells,1.0882,0.8824,0.8824,0.7,vgae
2018,Stem Cells Translational Medicine,0.6,0.4444,0.4444,0.7,vgae
2018,Stroke,0.7016,0.6649,0.6649,0.7,vgae
2018,Supportive Care in Cancer,0.3846,0.359,0.359,0.7,vgae
2018,Surgery,0.4359,0.4103,0.4103,0.7,vgae
2018,Surgery for Obesity and Related Diseases,0.7586,0.6207,0.6207,0.7,vgae
2018,Surgical Endoscopy,0.4722,0.3889,0.3889,0.7,vgae
2018,The American Journal of Cardiology,0.8387,0.7742,0.7742,0.7,vgae
2018,The American Journal of Gastroenterology,1.1477,0.9886,0.9886,0.7,vgae
2018,The American Journal of Human Genetics,0.6512,0.5814,0.5814,0.7,vgae
2018,The American Journal of Medicine,0.6757,0.4595,0.4595,0.7,vgae
2018,The American Journal of Sports Medicine,0.994,0.9107,0.9107,0.7,vgae
2018,The American Journal of Surgical Pathology,1.1209,1.0549,1.0549,0.7,vgae
2018,The Annals of Thoracic Surgery,0.5077,0.3231,0.3231,0.7,vgae
2018,The Bone & Joint Journal,0.6212,0.5152,0.5152,0.7,vgae
2018,The EMBO Journal,1.6923,1.4872,1.4872,0.7,vgae
2018,The FASEB Journal,0.4571,0.3429,0.3429,0.7,vgae
2018,The Journal of Allergy and Clinical Immunology In Practice,0.35,0.3,0.3,0.7,vgae
2018,The Journal of Arthroplasty,0.8031,0.6378,0.6378,0.7,vgae
2018,The Journal of Cell Biology,0.8529,0.7647,0.7647,0.7,vgae
2018,The Journal of Clinical Endocrinology & Metabolism,0.8266,0.6416,0.6416,0.7,vgae
2018,The Journal of Clinical Psychiatry,0.7391,0.6087,0.6087,0.7,vgae
2018,The Journal of Experimental Medicine,0.8302,0.7547,0.7547,0.7,vgae
2018,The Journal of Heart and Lung Transplantation,0.9565,0.8261,0.8261,0.7,vgae
2018,The Journal of Immunology,0.4918,0.3443,0.3443,0.7,vgae
2018,The Journal of Infectious Diseases,1.4082,1.3469,1.3469,0.7,vgae
2018,The Journal of Pathology,1.125,0.9583,0.9583,0.7,vgae
2018,The Journal of Pediatrics,0.5048,0.4,0.4,0.7,vgae
2018,The Journal of Physiology,1.16,1.04,1.04,0.7,vgae
2018,The Journal of Rheumatology,0.4828,0.4483,0.4483,0.7,vgae
2018,The Journal of Sexual Medicine,0.6944,0.5556,0.5556,0.7,vgae
2018,The Journal of Strength and Conditioning Research,0.7353,0.6324,0.6324,0.7,vgae
2018,"The Journal of Trauma: Injury, Infection, and Critical Care",0.9216,0.8235,0.8235,0.7,vgae
2018,The Journal of Urology,0.7529,0.6235,0.6235,0.7,vgae
2018,The Journals of Gerontology Series A,1.0185,0.963,0.963,0.7,vgae
2018,The Lancet,4.4259,4.1179,4.1179,0.7,vgae
2018,The Lancet Diabetes & Endocrinology,1.4286,1.3036,1.3036,0.7,vgae
2018,The Lancet Global Health,1.2857,1.0635,1.0635,0.7,vgae
2018,The Lancet HIV,1.6571,1.4571,1.4571,0.7,vgae
2018,The Lancet Haematology,0.7674,0.6977,0.6977,0.7,vgae
2018,The Lancet Infectious Diseases,3.6,3.44,3.44,0.7,vgae
2018,The Lancet Neurology,1.7377,1.5738,1.5738,0.7,vgae
2018,The Lancet Oncology,3.4355,3.1774,3.1774,0.7,vgae
2018,The Lancet Psychiatry,1.1786,0.7143,0.7143,0.7,vgae
2018,The Lancet Respiratory Medicine,1.2174,1.1159,1.1159,0.7,vgae
2018,The Laryngoscope,0.5417,0.4167,0.4167,0.7,vgae
2018,The Oncologist,1.0408,0.9184,0.9184,0.7,vgae
2018,The Spine Journal,0.3235,0.2059,0.2059,0.7,vgae
2018,Theranostics,0.8776,0.7959,0.7959,0.7,vgae
2018,Thorax,0.8594,0.75,0.75,0.7,vgae
2018,Thrombosis and Haemostasis,0.64,0.56,0.56,0.7,vgae
2018,Thyroid,1.0714,0.7857,0.7857,0.7,vgae
2018,Tobacco Control,2.7353,2.5882,2.5882,0.7,vgae
2018,Transfusion,1.04,0.8,0.8,0.7,vgae
2018,Translational Psychiatry,0.6071,0.5357,0.5357,0.7,vgae
2018,Transplantation,0.6757,0.5135,0.5135,0.7,vgae
2018,Trends in Food Science & Technology,0.8333,0.7,0.7,0.7,vgae
2018,Ultrasound in Obstetrics and Gynecology,2.3143,2.1429,2.1429,0.7,vgae
2018,Unknown,0.7907,0.6395,0.6395,0.7,vgae
2018,Vaccine,0.6087,0.413,0.413,0.7,vgae
2018,World Journal of Gastroenterology,0.3514,0.2703,0.2703,0.7,vgae
2018,World Journal of Surgery,1.2,1.1,1.1,0.7,vgae
2018,World Neurosurgery,0.25,0.1875,0.1875,0.7,vgae
2018,eLife,1.2482,1.1314,1.1314,0.7,vgae
2018,mBio,1.4433,1.3196,1.3196,0.7,vgae
2018,mSphere,1.625,1.4583,1.4583,0.7,vgae
2018,The Lancet. Gastroenterology & hepatology,0.5455,0.3636,0.3636,0.7,vgae
2019,ACS Applied Materials & Interfaces,0.6364,0.5682,0.5682,0.7,vgae
2019,ACS Nano,0.4878,0.439,0.439,0.7,vgae
2019,AIDS,0.9459,0.8108,0.8108,0.7,vgae
2019,AIDS and Behavior,0.6364,0.4848,0.4848,0.7,vgae
2019,Academic Medicine,0.5,0.3947,0.3947,0.7,vgae
2019,Acta Biomaterialia,0.5055,0.3846,0.3846,0.7,vgae
2019,Acta Neuropathologica,1.4713,1.2989,1.2989,0.7,vgae
2019,Acta Neuropathologica Communications,0.9773,0.9091,0.9091,0.7,vgae
2019,Acta Oncologica,1.5,1.35,1.35,0.7,vgae
2019,Addiction,1.1489,0.9574,0.9574,0.7,vgae
2019,Addictive Behaviors,1.1714,0.9714,0.9714,0.7,vgae
2019,Age and Ageing,0.7407,0.6296,0.6296,0.7,vgae
2019,Aging,1.0,0.8333,0.8333,0.7,vgae
2019,Aging Cell,0.8222,0.6222,0.6222,0.7,vgae
2019,Alimentary Pharmacology & Therapeutics,0.9091,0.8409,0.8409,0.7,vgae
2019,Allergy,1.0,0.913,0.913,0.7,vgae
2019,Alzheimer s & Dementia,1.4605,1.2895,1.2895,0.7,vgae
2019,Alzheimer s Research & Therapy,0.6122,0.5714,0.5714,0.7,vgae
2019,American Heart Journal,0.75,0.6429,0.6429,0.7,vgae
2019,American Journal Of Pathology,0.9,0.8,0.8,0.7,vgae
2019,American Journal of Clinical Nutrition,0.6154,0.4462,0.4462,0.7,vgae
2019,American Journal of Epidemiology,1.0938,1.0625,1.0625,0.7,vgae
2019,American Journal of Hematology,0.587,0.5,0.5,0.7,vgae
2019,American Journal of Kidney Diseases,0.6341,0.561,0.561,0.7,vgae
2019,American Journal of Neuroradiology,0.7907,0.6744,0.6744,0.7,vgae
2019,American Journal of Obstetrics and Gynecology,0.8785,0.729,0.729,0.7,vgae
2019,American Journal of Ophthalmology,0.7561,0.6829,0.6829,0.7,vgae
2019,American Journal of Physiology-Lung Cellular and Molecular Physiology,1.0,0.7727,0.7727,0.7,vgae
2019,American Journal of Preventive Medicine,1.0,0.9189,0.9189,0.7,vgae
2019,American Journal of Psychiatry,0.9722,0.8889,0.8889,0.7,vgae
2019,American Journal of Public Health,1.525,1.35,1.35,0.7,vgae
2019,American Journal of Respiratory Cell and Molecular Biology,0.92,0.64,0.64,0.7,vgae
2019,American Journal of Respiratory and Critical Care Medicine,1.2736,1.1393,1.1393,0.7,vgae
2019,American Journal of Roentgenology,0.9667,0.8333,0.8333,0.7,vgae
2019,American Journal of Transplantation,1.5,1.3913,1.3913,0.7,vgae
2019,Anaesthesia,1.3636,1.2727,1.2727,0.7,vgae
2019,Anesthesia & Analgesia,0.6383,0.5532,0.5532,0.7,vgae
2019,Anesthesiology,0.56,0.44,0.44,0.7,vgae
2019,Angewandte Chemie International Edition,0.5806,0.5161,0.5161,0.7,vgae
2019,Annals of Allergy Asthma & Immunology,0.5238,0.381,0.381,0.7,vgae
2019,Annals of Clinical and Translational Neurology,0.4783,0.4783,0.4783,0.7,vgae
2019,Annals of Emergency Medicine,0.7241,0.4828,0.4828,0.7,vgae
2019,Annals of Intensive Care,0.4,0.36,0.36,0.7,vgae
2019,Annals of Internal Medicine,1.9688,1.8229,1.8229,0.7,vgae
2019,Annals of Neurology,1.3069,1.1782,1.1782,0.7,vgae
2019,Annals of Oncology,1.2974,1.1078,1.1078,0.7,vgae
2019,Annals of Surgery,0.9124,0.8144,0.8144,0.7,vgae
2019,Annals of Surgical Oncology,0.6829,0.6585,0.6585,0.7,vgae
2019,Annals of the American Thoracic Society,0.5909,0.4318,0.4318,0.7,vgae
2019,Annals of the Rheumatic Diseases,0.9605,0.8355,0.8355,0.7,vgae
2019,Antimicrobial Agents and Chemotherapy,1.3258,1.191,1.191,0.7,vgae
2019,Antiviral Research,0.6875,0.5312,0.5312,0.7,vgae
2019,Archives of Disease in Childhood Fetal & Neonatal,0.4286,0.381,0.381,0.7,vgae
2019,Archives of Physical Medicine and Rehabilitation,0.2609,0.2174,0.2174,0.7,vgae
2019,Arteriosclerosis Thrombosis and Vascular Biology,0.2222,0.1667,0.1667,0.7,vgae
2019,Arthritis & Rheumatology,0.6408,0.5534,0.5534,0.7,vgae
2019,Arthritis Care & Research,0.6857,0.5714,0.5714,0.7,vgae
2019,Arthritis Research & Therapy,0.4828,0.431,0.431,0.7,vgae
2019,Arthroscopy The Journal of Arthroscopic and Related Surgery,0.5517,0.4483,0.4483,0.7,vgae
2019,Atherosclerosis,0.5161,0.3871,0.3871,0.7,vgae
2019,Autophagy,0.6087,0.5109,0.5109,0.7,vgae
2019,BJOG An International Journal of Obstetrics & Gynaecology,0.9643,0.5714,0.5714,0.7,vgae
2019,BMC Cancer,0.2286,0.181,0.181,0.7,vgae
2019,BMC Complementary and Alternative Medicine,0.2927,0.2195,0.2195,0.7,vgae
2019,BMC Genomics,0.2,0.2,0.2,0.7,vgae
2019,BMC Geriatrics,0.2222,0.1905,0.1905,0.7,vgae
2019,BMC Health Services Research,0.1364,0.0758,0.0758,0.7,vgae
2019,BMC Infectious Diseases,0.3387,0.2258,0.2258,0.7,vgae
2019,BMC Medical Education,0.3636,0.2727,0.2727,0.7,vgae
2019,BMC Medicine,0.6562,0.5156,0.5156,0.7,vgae
2019,BMC Musculoskeletal Disorders,0.3939,0.303,0.303,0.7,vgae
2019,BMC Nephrology,0.2174,0.1304,0.1304,0.7,vgae
2019,BMC Pediatrics,0.28,0.2,0.2,0.7,vgae
2019,BMC Pregnancy and Childbirth,0.1443,0.1031,0.1031,0.7,vgae
2019,BMC Psychiatry,0.2857,0.0952,0.0952,0.7,vgae
2019,BMC Public Health,0.4828,0.3966,0.3966,0.7,vgae
2019,BMC Pulmonary Medicine,0.28,0.24,0.24,0.7,vgae
2019,BMC Research Notes,0.25,0.15,0.15,0.7,vgae
2019,BMC Women s Health,0.36,0.32,0.32,0.7,vgae
2019,BMJ,1.4151,1.2201,1.2201,0.7,vgae
2019,BMJ Global Health,0.4324,0.3514,0.3514,0.7,vgae
2019,BMJ Open,0.4633,0.339,0.339,0.7,vgae
2019,BioMed Research International,0.1081,0.0811,0.0811,0.7,vgae
2019,Biochemical and Biophysical Research Communications,0.4583,0.4167,0.4167,0.7,vgae
2019,Biological Psychiatry,0.6818,0.5,0.5,0.7,vgae
2019,Biology of Blood and Marrow Transplantation,0.5588,0.5,0.5,0.7,vgae
2019,Biomaterials,0.6729,0.5981,0.5981,0.7,vgae
2019,Biomedical Optics Express,3.0,2.8519,2.8519,0.7,vgae
2019,Biomedical Signal Processing and Control,0.5455,0.5455,0.5455,0.7,vgae
2019,Biomedicine & Pharmacotherapy,0.3167,0.2167,0.2167,0.7,vgae
2019,Blood,1.3497,1.2124,1.2124,0.7,vgae
2019,Blood Advances,0.5733,0.4933,0.4933,0.7,vgae
2019,Blood Cancer Journal,0.3182,0.2727,0.2727,0.7,vgae
2019,Bone,0.5714,0.5238,0.5238,0.7,vgae
2019,Brain,1.2029,1.1014,1.1014,0.7,vgae
2019,Brain Behavior and Immunity,0.3929,0.2857,0.2857,0.7,vgae
2019,Breast Cancer Research,0.7037,0.6296,0.6296,0.7,vgae
2019,Breast Cancer Research and Treatment,0.7632,0.6842,0.6842,0.7,vgae
2019,British Journal Of Nutrition,0.6667,0.6667,0.6667,0.7,vgae
2019,British Journal of Anaesthesia,0.662,0.5775,0.5775,0.7,vgae
2019,British Journal of Cancer,0.5472,0.4906,0.4906,0.7,vgae
2019,British Journal of Dermatology,0.4894,0.4681,0.4681,0.7,vgae
2019,British Journal of Haematology,0.4848,0.4545,0.4545,0.7,vgae
2019,British Journal of Ophthalmology,0.7619,0.6667,0.6667,0.7,vgae
2019,British Journal of Pharmacology,1.4074,1.1852,1.1852,0.7,vgae
2019,British Journal of Sports Medicine,1.0462,0.9538,0.9538,0.7,vgae
2019,British Journal of Urology,0.6216,0.5405,0.5405,0.7,vgae
2019,British journal of surgery,0.791,0.6866,0.6866,0.7,vgae
2019,CA A Cancer Journal for Clinicians,23.75,23.25,23.25,0.7,vgae
2019,CHEST Journal,0.5441,0.4559,0.4559,0.7,vgae
2019,Canadian Medical Association Journal,1.1905,1.0952,1.0952,0.7,vgae
2019,Cancer,0.8861,0.7848,0.7848,0.7,vgae
2019,Cancer Cell,2.2273,2.0568,2.0568,0.7,vgae
2019,Cancer Discovery,2.5529,2.3412,2.3412,0.7,vgae
2019,Cancer Epidemiology Biomarkers & Prevention,0.963,0.8889,0.8889,0.7,vgae
2019,Cancer Immunology Immunotherapy,1.2059,1.0588,1.0588,0.7,vgae
2019,Cancer Immunology Research,1.0167,0.9667,0.9667,0.7,vgae
2019,Cancer Letters,0.7576,0.6364,0.6364,0.7,vgae
2019,Cancer Medicine,0.4667,0.4333,0.4333,0.7,vgae
2019,Cancer Research,1.0116,0.9191,0.9191,0.7,vgae
2019,Cancer Science,1.08,0.96,0.96,0.7,vgae
2019,Carbohydrate Polymers,0.66,0.54,0.54,0.7,vgae
2019,Cardiovascular Diabetology,1.1538,1.1154,1.1154,0.7,vgae
2019,Cardiovascular Research,0.4444,0.2222,0.2222,0.7,vgae
2019,Cell,2.4094,2.2282,2.2282,0.7,vgae
2019,Cell Death and Differentiation,0.5417,0.5417,0.5417,0.7,vgae
2019,Cell Death and Disease,0.5595,0.4702,0.4702,0.7,vgae
2019,Cell Host & Microbe,1.0405,0.9595,0.9595,0.7,vgae
2019,Cell Metabolism,1.625,1.375,1.375,0.7,vgae
2019,Cell Reports,1.0076,0.8511,0.8511,0.7,vgae
2019,Cell stem cell,1.459,1.4262,1.4262,0.7,vgae
2019,Cellular Physiology and Biochemistry,1.5227,1.4318,1.4318,0.7,vgae
2019,Cephalalgia,1.5714,1.5238,1.5238,0.7,vgae
2019,Chemical Science,0.52,0.4,0.4,0.7,vgae
2019,Circulation,1.4051,1.2336,1.2336,0.7,vgae
2019,Circulation Arrhythmia and Electrophysiology,0.8108,0.6757,0.6757,0.7,vgae
2019,Circulation Cardiovascular Imaging,0.5476,0.4286,0.4286,0.7,vgae
2019,Circulation Cardiovascular Interventions,0.5455,0.5152,0.5152,0.7,vgae
2019,Circulation Cardiovascular Quality and Outcomes,0.7143,0.619,0.619,0.7,vgae
2019,Circulation Heart Failure,0.65,0.5,0.5,0.7,vgae
2019,Circulation Research,0.7083,0.6667,0.6667,0.7,vgae
2019,Clinical Cancer Research,1.2713,1.1555,1.1555,0.7,vgae
2019,Clinical Chemistry,0.8095,0.619,0.619,0.7,vgae
2019,Clinical Gastroenterology and Hepatology,0.6966,0.5955,0.5955,0.7,vgae
2019,Clinical Infectious Diseases,0.8585,0.7366,0.7366,0.7,vgae
2019,Clinical Interventions in Aging,0.4,0.35,0.35,0.7,vgae
2019,Clinical Journal of the American Society of Nephrology,0.6047,0.4186,0.4186,0.7,vgae
2019,Clinical Lung Cancer,0.2273,0.2273,0.2273,0.7,vgae
2019,Clinical Microbiology and Infection,0.5556,0.4074,0.4074,0.7,vgae
2019,Clinical Nutrition,0.5192,0.4423,0.4423,0.7,vgae
2019,Clinical Orthopaedics and Related Research,0.5333,0.2889,0.2889,0.7,vgae
2019,Clinical Pharmacology & Therapeutics,0.3103,0.2414,0.2414,0.7,vgae
2019,Computer Methods and Programs in Biomedicine,0.6667,0.5185,0.5185,0.7,vgae
2019,Computers in Biology and Medicine,2.0,1.7609,1.7609,0.7,vgae
2019,Critical Care,0.4058,0.3623,0.3623,0.7,vgae
2019,Critical Care Medicine,1.2273,1.1455,1.1455,0.7,vgae
2019,Current Biology,0.6,0.48,0.48,0.7,vgae
2019,Development,0.9583,0.75,0.75,0.7,vgae
2019,Developmental Cell,0.4062,0.3125,0.3125,0.7,vgae
2019,Developmental Medicine & Child Neurology,0.1,0.1,0.1,0.7,vgae
2019,Diabetes,0.7385,0.6,0.6,0.7,vgae
2019,Diabetes Care,1.3855,1.3012,1.3012,0.7,vgae
2019,Diabetes Obesity and Metabolism,1.7821,1.6667,1.6667,0.7,vgae
2019,Diabetes Research and Clinical Practice,2.6818,2.4545,2.4545,0.7,vgae
2019,Diabetes Technology & Therapeutics,1.4138,1.2759,1.2759,0.7,vgae
2019,Diabetologia,0.9589,0.8219,0.8219,0.7,vgae
2019,Diseases of the Colon & Rectum,0.4516,0.3226,0.3226,0.7,vgae
2019,Drug and Alcohol Dependence,1.0638,1.0,1.0,0.7,vgae
2019,EBioMedicine,0.4359,0.3462,0.3462,0.7,vgae
2019,EFORT Open Reviews,0.1429,0.0952,0.0952,0.7,vgae
2019,EMBO Molecular Medicine,0.4737,0.3947,0.3947,0.7,vgae
2019,EP Europace,0.7667,0.6667,0.6667,0.7,vgae
2019,Emerging Microbes & Infections,0.5217,0.4783,0.4783,0.7,vgae
2019,Emerging infectious diseases,1.5634,1.3099,1.3099,0.7,vgae
2019,Endocrinology,0.619,0.4286,0.4286,0.7,vgae
2019,Endoscopy,0.6042,0.5417,0.5417,0.7,vgae
2019,Epilepsia,1.3571,1.25,1.25,0.7,vgae
2019,EuroIntervention,1.0741,0.8889,0.8889,0.7,vgae
2019,European Heart Journal,1.4554,1.3348,1.3348,0.7,vgae
2019,European Heart Journal - Cardiovascular Imaging,0.8966,0.8621,0.8621,0.7,vgae
2019,European Journal of Cancer,0.7143,0.5982,0.5982,0.7,vgae
2019,European Journal of Cardio-Thoracic Surgery,0.7391,0.4348,0.4348,0.7,vgae
2019,European Journal of Endocrinology,0.6667,0.5556,0.5556,0.7,vgae
2019,European Journal of Epidemiology,1.3913,1.1304,1.1304,0.7,vgae
2019,European Journal of Heart Failure,0.9221,0.7922,0.7922,0.7,vgae
2019,European Journal of Medicinal Chemistry,0.5714,0.3929,0.3929,0.7,vgae
2019,European Journal of Neurology,0.6087,0.5652,0.5652,0.7,vgae
2019,European Journal of Nuclear Medicine and Molecular Imaging,1.5312,1.4792,1.4792,0.7,vgae
2019,European Journal of Nutrition,0.1304,0.1304,0.1304,0.7,vgae
2019,European Journal of Preventive Cardiology,0.619,0.4762,0.4762,0.7,vgae
2019,European Journal of Radiology,1.1,1.05,1.05,0.7,vgae
2019,European Journal of Surgical Oncology,0.3846,0.3846,0.3846,0.7,vgae
2019,European Radiology,0.6667,0.5667,0.5667,0.7,vgae
2019,European Respiratory Journal,1.0065,0.9091,0.9091,0.7,vgae
2019,European Spine Journal,0.3333,0.2727,0.2727,0.7,vgae
2019,European Urology,1.2143,1.1071,1.1071,0.7,vgae
2019,Eurosurveillance,1.3611,1.1389,1.1389,0.7,vgae
2019,Experimental Gerontology,0.5217,0.3478,0.3478,0.7,vgae
2019,Fertility and Sterility,0.8194,0.7083,0.7083,0.7,vgae
2019,Food & Function,0.4898,0.4286,0.4286,0.7,vgae
2019,Food Chemistry,0.4624,0.3642,0.3642,0.7,vgae
2019,Food Research International,0.9348,0.8043,0.8043,0.7,vgae
2019,Food and Chemical Toxicology,0.7619,0.4762,0.4762,0.7,vgae
2019,Foot & Ankle International,0.4286,0.381,0.381,0.7,vgae
2019,Free Radical Biology and Medicine,0.549,0.549,0.549,0.7,vgae
2019,Frontiers in Aging Neuroscience,0.3571,0.2381,0.2381,0.7,vgae
2019,Frontiers in Immunology,0.2459,0.2049,0.2049,0.7,vgae
2019,Frontiers in Microbiology,0.4651,0.4302,0.4302,0.7,vgae
2019,Frontiers in Molecular Neuroscience,0.2273,0.1818,0.1818,0.7,vgae
2019,Frontiers in Neurology,0.3111,0.2667,0.2667,0.7,vgae
2019,Frontiers in Neuroscience,0.4444,0.4167,0.4167,0.7,vgae
2019,Frontiers in Oncology,0.1481,0.1481,0.1481,0.7,vgae
2019,Frontiers in Pharmacology,0.4815,0.3889,0.3889,0.7,vgae
2019,Frontiers in Physiology,0.5952,0.5357,0.5357,0.7,vgae
2019,Frontiers in Psychology,0.3571,0.2857,0.2857,0.7,vgae
2019,Frontiers in Public Health,0.2857,0.2857,0.2857,0.7,vgae
2019,Gastric Cancer,0.76,0.72,0.72,0.7,vgae
2019,Gastroenterology,1.0769,0.9949,0.9949,0.7,vgae
2019,Gastrointestinal Endoscopy,0.6623,0.6104,0.6104,0.7,vgae
2019,Genetics in Medicine,0.6486,0.6216,0.6216,0.7,vgae
2019,Global Spine Journal,0.1852,0.1852,0.1852,0.7,vgae
2019,Gut,0.9457,0.7829,0.7829,0.7,vgae
2019,Gynecologic Oncology,0.5345,0.4828,0.4828,0.7,vgae
2019,Haematologica,0.623,0.541,0.541,0.7,vgae
2019,Health Affairs,1.7917,1.7083,1.7083,0.7,vgae
2019,Health and Quality of Life Outcomes,0.2069,0.1379,0.1379,0.7,vgae
2019,Heart,0.6087,0.4565,0.4565,0.7,vgae
2019,Heart Rhythm,1.4528,1.3208,1.3208,0.7,vgae
2019,Hepatology,1.2048,1.0619,1.0619,0.7,vgae
