year,journal,baseline_if,filtered_rif,weighted_rif,stability_threshold
2012,The Lancet Infectious Diseases,1.075,0.475,0.4444,0.7
2012,The Lancet Neurology,1.9841,1.127,1.168,0.7
2012,The Lancet Oncology,1.8739,1.1261,1.1714,0.7
2012,The Laryngoscope,0.4706,0.0588,0.061,0.7
2012,The Medical Journal of Australia,0.913,0.5217,0.4894,0.7
2012,The Oncologist,0.3077,0.0,0.0,0.7
2012,The Pediatric Infectious Disease Journal,0.8718,0.4103,0.436,0.7
2012,Thorax,1.0741,0.3148,0.344,0.7
2012,Thrombosis and Haemostasis,1.125,0.575,0.6962,0.7
2012,Thyroid,1.2051,0.3077,0.3647,0.7
2012,Tissue Engineering Part A,0.8868,0.5283,0.5523,0.7
2012,Transfusion,0.7188,0.0938,0.1082,0.7
2012,Transplantation,0.8235,0.2353,0.2702,0.7
2012,Ultrasound in Obstetrics and Gynecology,0.3158,0.0,0.0,0.7
2012,Unknown,1.375,0.5114,0.5394,0.7
2012,Urology,0.6667,0.0833,0.1323,0.7
2012,Vaccine,0.9429,0.1857,0.2453,0.7
2012,Virology,1.4783,0.5652,0.588,0.7
2012,World Journal of Gastroenterology,0.4286,0.0,0.021,0.7
2012,World Journal of Surgery,0.537,0.0,0.0225,0.7
2012,mBio,0.7826,0.3913,0.4209,0.7
2013,ACS Nano,0.2381,0.0,0.0,0.7
2013,AGE,0.5,0.1,0.1,0.7
2013,AIDS,1.1154,0.4038,0.4624,0.7
2013,AIDS and Behavior,0.3704,0.0,0.0,0.7
2013,Academic Emergency Medicine,0.3333,0.0,0.0147,0.7
2013,Academic Medicine,0.6389,0.1111,0.1121,0.7
2013,Acta Biomaterialia,0.2414,0.0,0.0123,0.7
2013,Acta Neuropathologica,1.5424,1.1186,1.1581,0.7
2013,Acta Orthopaedica,0.381,0.0,0.0,0.7
2013,Addiction,0.7708,0.3125,0.3231,0.7
2013,Addictive Behaviors,0.1538,0.0769,0.0605,0.7
2013,Age and Ageing,0.5,0.0833,0.077,0.7
2013,Aging Cell,0.8929,0.3571,0.4037,0.7
2013,Alcoholism Clinical and Experimental Research,0.3548,0.0645,0.0594,0.7
2013,Alimentary Pharmacology & Therapeutics,0.6296,0.1111,0.1497,0.7
2013,Allergy,0.9388,0.1633,0.2811,0.7
2013,Alzheimer s & Dementia,6.587,5.8696,5.9133,0.7
2013,American Heart Journal,1.1311,0.7377,0.7629,0.7
2013,American Journal Of Pathology,1.0759,0.3418,0.3952,0.7
2013,American Journal of Clinical Nutrition,1.0385,0.2462,0.2842,0.7
2013,American Journal of Clinical Pathology,1.4286,0.7619,0.7605,0.7
2013,American Journal of Epidemiology,0.6842,0.0877,0.1216,0.7
2013,American Journal of Hematology,0.2273,0.0,0.0581,0.7
2013,American Journal of Kidney Diseases,0.6269,0.1343,0.1804,0.7
2013,American Journal of Neuroradiology,0.6232,0.1304,0.1297,0.7
2013,American Journal of Obstetrics and Gynecology,0.9439,0.5234,0.5519,0.7
2013,American Journal of Ophthalmology,0.9789,0.3474,0.3985,0.7
2013,American Journal of Physiology-Endocrinology and Metabolism,0.7333,0.2,0.1807,0.7
2013,American Journal of Physiology-Gastrointestinal and Liver Physiology,1.087,0.3043,0.362,0.7
2013,American Journal of Physiology-Heart and Circulatory Physiology,0.8684,0.0526,0.1101,0.7
2013,American Journal of Preventive Medicine,1.2903,0.6613,0.7188,0.7
2013,American Journal of Psychiatry,1.3269,0.3077,0.3333,0.7
2013,American Journal of Public Health,0.5227,0.2045,0.2317,0.7
2013,American Journal of Respiratory Cell and Molecular Biology,0.64,0.04,0.0747,0.7
2013,American Journal of Respiratory and Critical Care Medicine,1.2216,0.4124,0.4776,0.7
2013,American Journal of Roentgenology,0.7531,0.1975,0.2573,0.7
2013,American Journal of Transplantation,1.0233,0.4031,0.4323,0.7
2013,American Journal of Tropical Medicine and Hygiene,1.1351,0.1351,0.2015,0.7
2013,Anaesthesia,0.5333,0.0667,0.133,0.7
2013,Anesthesia & Analgesia,0.4898,0.1429,0.1592,0.7
2013,Anesthesiology,0.8864,0.1477,0.1781,0.7
2013,Angewandte Chemie International Edition,0.3448,0.0,0.0,0.7
2013,Annals of Biomedical Engineering,0.9091,0.3636,0.3823,0.7
2013,Annals of Emergency Medicine,0.2571,0.0,0.0,0.7
2013,Annals of Internal Medicine,1.9737,1.0088,1.0474,0.7
2013,Annals of Neurology,1.4094,0.6614,0.7318,0.7
2013,Annals of Oncology,0.6062,0.1762,0.2181,0.7
2013,Annals of Surgery,0.8945,0.2156,0.2298,0.7
2013,Annals of Surgical Oncology,0.6894,0.1591,0.1812,0.7
2013,Annals of the Rheumatic Diseases,0.9574,0.1822,0.2299,0.7
2013,Antimicrobial Agents and Chemotherapy,0.9329,0.2752,0.3182,0.7
2013,Appetite,0.2308,0.0,0.0,0.7
2013,Applied and Environmental Microbiology,0.6486,0.1081,0.1402,0.7
2013,Archives of Dermatology,0.4231,0.0,0.0,0.7
2013,Archives of General Psychiatry,1.3846,0.3231,0.3913,0.7
2013,Archives of Internal Medicine,1.1696,0.3661,0.4016,0.7
2013,Archives of Neurology,1.7303,0.8989,0.9379,0.7
2013,Archives of Ophthalmology,0.9643,0.1786,0.2156,0.7
2013,Archives of Pediatrics and Adolescent Medicine,0.8529,0.1176,0.1277,0.7
2013,Archives of Physical Medicine and Rehabilitation,0.4194,0.0161,0.0161,0.7
2013,Archives of Surgery,1.1875,0.4167,0.4278,0.7
2013,Arteriosclerosis Thrombosis and Vascular Biology,0.8627,0.0588,0.0869,0.7
2013,Arthritis & Rheumatism,0.9596,0.2466,0.2618,0.7
2013,Arthritis Care & Research,0.5714,0.0519,0.0945,0.7
2013,Arthritis Research & Therapy,0.4937,0.0633,0.056,0.7
2013,Arthroscopy The Journal of Arthroscopic and Related Surgery,0.8281,0.1719,0.1783,0.7
2013,Atherosclerosis,0.6923,0.1795,0.221,0.7
2013,Autophagy,1.775,1.0125,1.0604,0.7
2013,BJOG An International Journal of Obstetrics & Gynaecology,0.9831,0.322,0.3668,0.7
2013,BMC Cancer,0.7143,0.0714,0.1168,0.7
2013,BMC Complementary and Alternative Medicine,0.1818,0.0,0.0,0.7
2013,BMC Gastroenterology,0.4,0.0,0.0,0.7
2013,BMC Genomics,0.5926,0.1111,0.1316,0.7
2013,BMC Health Services Research,0.4118,0.2059,0.2274,0.7
2013,BMC Infectious Diseases,0.56,0.0,0.0031,0.7
2013,BMC Medicine,0.7812,0.1875,0.2474,0.7
2013,BMC Musculoskeletal Disorders,0.25,0.0,0.0,0.7
2013,BMC Neurology,0.2692,0.0,0.0,0.7
2013,BMC Pediatrics,0.3636,0.0,0.0,0.7
2013,BMC Pregnancy and Childbirth,0.3636,0.0606,0.0517,0.7
2013,BMC Psychiatry,0.3182,0.0,0.0,0.7
2013,BMC Public Health,0.4248,0.1327,0.1345,0.7
2013,BMJ,1.5025,0.6382,0.6679,0.7
2013,BMJ Open,0.2727,0.0682,0.0732,0.7
2013,Basic Research in Cardiology,1.5,1.15,1.1932,0.7
2013,Biochemical Pharmacology,0.65,0.05,0.0574,0.7
2013,Biochemical and Biophysical Research Communications,0.7174,0.1522,0.1837,0.7
2013,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,0.75,0.25,0.25,0.7
2013,Biological Psychiatry,0.7761,0.2985,0.327,0.7
2013,Biology of Blood and Marrow Transplantation,0.4,0.0,0.0,0.7
2013,Biology of Reproduction,0.7241,0.1379,0.1563,0.7
2013,Biomaterials,0.5629,0.0596,0.0794,0.7
2013,Biophysical Journal,0.4,0.1,0.0718,0.7
2013,Blood,1.2057,0.4745,0.5102,0.7
2013,Bone,0.5849,0.1509,0.159,0.7
2013,Brain,1.453,0.779,0.8156,0.7
2013,Breast Cancer Research,0.7838,0.3514,0.3286,0.7
2013,Breast Cancer Research and Treatment,0.9524,0.2381,0.2735,0.7
2013,British Journal Of Nutrition,0.7703,0.2432,0.2469,0.7
2013,British Journal of Anaesthesia,0.8194,0.2778,0.2982,0.7
2013,British Journal of Cancer,0.8873,0.331,0.3468,0.7
2013,British Journal of Clinical Pharmacology,0.6087,0.0,0.0,0.7
2013,British Journal of Dermatology,0.6154,0.0308,0.0509,0.7
2013,British Journal of Haematology,0.44,0.04,0.0573,0.7
2013,British Journal of Ophthalmology,0.4375,0.0,0.045,0.7
2013,British Journal of Pharmacology,1.2927,0.4878,0.5353,0.7
2013,British Journal of Radiology,0.2609,0.0,0.0143,0.7
2013,British Journal of Sports Medicine,0.449,0.0612,0.0803,0.7
2013,British Journal of Urology,0.7465,0.1268,0.1716,0.7
2013,British journal of surgery,0.7297,0.1216,0.178,0.7
2013,Bulletin of the World Health Organization,0.95,0.2,0.2832,0.7
2013,CHEST Journal,1.8462,1.2385,1.2779,0.7
2013,Canadian Medical Association Journal,0.6,0.15,0.1786,0.7
2013,Cancer,0.7282,0.1602,0.1944,0.7
2013,Cancer Cell,1.9362,0.9787,1.0657,0.7
2013,Cancer Discovery,0.9444,0.6111,0.6108,0.7
2013,Cancer Epidemiology Biomarkers & Prevention,1.0645,0.2419,0.2641,0.7
2013,Cancer Letters,0.6087,0.1304,0.1758,0.7
2013,Cancer Prevention Research,1.2692,0.1923,0.2319,0.7
2013,Cancer Research,1.0388,0.4223,0.4539,0.7
2013,Carcinogenesis,0.3333,0.0,0.0,0.7
2013,Cardiovascular Research,0.5758,0.0303,0.0785,0.7
2013,Cell,2.1863,1.3725,1.4016,0.7
2013,Cell Cycle,0.6,0.1,0.1384,0.7
2013,Cell Death and Differentiation,0.9545,0.3182,0.3828,0.7
2013,Cell Death and Disease,0.875,0.0417,0.061,0.7
2013,Cell Host & Microbe,1.0256,0.3846,0.4223,0.7
2013,Cell Metabolism,1.8125,0.9875,1.0106,0.7
2013,Cell stem cell,1.7826,0.5435,0.6457,0.7
2013,Cerebral Cortex,0.8205,0.1538,0.2501,0.7
2013,Chemistry & Biology,0.5769,0.0769,0.1349,0.7
2013,Circulation,2.2296,1.5117,1.5475,0.7
2013,Circulation Arrhythmia and Electrophysiology,0.8507,0.2836,0.3409,0.7
2013,Circulation Cardiovascular Imaging,0.7586,0.3276,0.3497,0.7
2013,Circulation Cardiovascular Interventions,0.9459,0.3243,0.3393,0.7
2013,Circulation Cardiovascular Quality and Outcomes,1.08,0.6,0.611,0.7
2013,Circulation Heart Failure,0.7885,0.1346,0.1974,0.7
2013,Circulation Journal,0.4286,0.0,0.0,0.7
2013,Circulation Research,0.978,0.2527,0.2903,0.7
2013,Clinical & Experimental Allergy,0.3871,0.0645,0.0992,0.7
2013,Clinical Cancer Research,1.0356,0.5125,0.5437,0.7
2013,Clinical Chemistry,1.575,0.8,0.8005,0.7
2013,Clinical Endocrinology,0.5,0.0938,0.1384,0.7
2013,Clinical Gastroenterology and Hepatology,1.0857,0.4571,0.4864,0.7
2013,Clinical Infectious Diseases,1.2083,0.4722,0.5138,0.7
2013,Clinical Journal of the American Society of Nephrology,0.6218,0.1597,0.1755,0.7
2013,Clinical Microbiology and Infection,0.75,0.125,0.1496,0.7
2013,Clinical Nutrition,0.6552,0.1034,0.0859,0.7
2013,Clinical Orthopaedics and Related Research,0.4741,0.1207,0.1526,0.7
2013,Clinical Pharmacology & Therapeutics,1.1481,0.2593,0.3629,0.7
2013,Cornea,0.5926,0.1852,0.1713,0.7
2013,Critical Care,0.8397,0.229,0.2756,0.7
2013,Critical Care Medicine,0.8069,0.3034,0.3202,0.7
2013,Cytokine,0.1818,0.0,0.0,0.7
2013,Development,1.2222,0.3333,0.3796,0.7
2013,Developmental Cell,2.1,1.3,1.355,0.7
2013,Developmental Medicine & Child Neurology,0.4516,0.0,0.0,0.7
2013,Diabetes,0.7076,0.1111,0.1465,0.7
2013,Diabetes Care,1.043,0.319,0.3824,0.7
2013,Diabetes Obesity and Metabolism,1.25,0.75,0.8,0.7
2013,Diabetes Research and Clinical Practice,0.75,0.1667,0.2642,0.7
2013,Diabetic Medicine,0.8947,0.3158,0.3644,0.7
2013,Diabetologia,1.0632,0.2526,0.2845,0.7
2013,Digestive Diseases and Sciences,0.1538,0.0,0.0,0.7
2013,Diseases of the Colon & Rectum,0.5962,0.0577,0.1006,0.7
2013,Drug Metabolism and Disposition,1.125,0.3333,0.4787,0.7
2013,Drug and Alcohol Dependence,0.675,0.1,0.1124,0.7
2013,EMBO Molecular Medicine,0.6818,0.3182,0.3416,0.7
2013,EP Europace,1.3333,1.1389,1.1592,0.7
2013,Emerging infectious diseases,1.2073,0.4756,0.4566,0.7
2013,Endocrinology,1.1266,0.5316,0.5618,0.7
2013,Endoscopy,0.8627,0.3333,0.3726,0.7
2013,Epilepsia,0.4737,0.0263,0.0484,0.7
2013,European Heart Journal,2.3805,1.7951,1.815,0.7
2013,European Journal of Applied Physiology,0.7317,0.2195,0.2133,0.7
2013,European Journal of Cancer,0.7391,0.2283,0.2741,0.7
2013,European Journal of Cardio-Thoracic Surgery,0.7273,0.2955,0.3321,0.7
2013,European Journal of Clinical Nutrition,0.56,0.0,0.0,0.7
2013,European Journal of Endocrinology,0.9615,0.0769,0.1237,0.7
2013,European Journal of Heart Failure,0.9123,0.3684,0.3632,0.7
2013,European Journal of Neurology,0.5,0.1,0.1166,0.7
2013,European Journal of Nuclear Medicine and Molecular Imaging,0.8889,0.3333,0.3866,0.7
2013,European Journal of Obstetrics & Gynecology and Reproductive Biology,0.1905,0.0,0.0,0.7
2013,European Journal of Pharmacology,0.5769,0.0,0.0,0.7
2013,European Journal of Preventive Cardiology,0.45,0.15,0.15,0.7
2013,European Journal of Radiology,0.4571,0.1714,0.1626,0.7
2013,European Radiology,0.8676,0.3824,0.4284,0.7
2013,European Respiratory Journal,0.7574,0.3088,0.3182,0.7
2013,European Spine Journal,0.22,0.0,0.0,0.7
2013,European Urology,1.0171,0.4114,0.4248,0.7
2013,Eurosurveillance,1.0476,0.381,0.4195,0.7
2013,Evidence-based Complementary and Alternative Medicine,0.2727,0.0455,0.0661,0.7
2013,Experimental Neurology,0.7632,0.4211,0.4405,0.7
2013,Fertility and Sterility,0.5682,0.0833,0.1075,0.7
2013,Food Chemistry,0.5399,0.1227,0.1448,0.7
2013,Food Research International,0.6545,0.1091,0.1405,0.7
2013,Food and Chemical Toxicology,0.4828,0.1379,0.1939,0.7
2013,Foot & Ankle International,0.4231,0.0,0.0,0.7
2013,Free Radical Biology and Medicine,0.9302,0.0465,0.1114,0.7
2013,Frontiers in Neurology,0.8095,0.2857,0.3565,0.7
2013,Frontiers in Physiology,0.1333,0.0444,0.0526,0.7
2013,Gastroenterology,1.2742,0.4839,0.5445,0.7
2013,Gastrointestinal Endoscopy,0.7154,0.1231,0.1669,0.7
2013,Genetics in Medicine,1.9545,1.3182,1.3395,0.7
2013,Gut,1.2239,0.3284,0.3674,0.7
2013,Gynecologic Oncology,0.6353,0.1529,0.1681,0.7
2013,Haematologica,0.5875,0.15,0.1761,0.7
2013,Headache The Journal of Head and Face Pain,0.3043,0.0,0.0234,0.7
2013,Health Affairs,0.45,0.05,0.1426,0.7
2013,Health Psychology,0.4167,0.0,0.0,0.7
2013,Health and Quality of Life Outcomes,0.25,0.0,0.0,0.7
2013,Heart,1.1356,0.6102,0.6196,0.7
2013,Heart Rhythm,1.2911,0.7468,0.7831,0.7
2013,Hepatology,1.3487,0.6092,0.6624,0.7
2013,Human Brain Mapping,1.4359,0.6923,0.7507,0.7
2013,Human Molecular Genetics,1.5488,1.0366,1.0371,0.7
2013,Human Pathology,0.8095,0.2857,0.3386,0.7
2013,Human Reproduction,0.9276,0.2632,0.3357,0.7
2013,Hypertension,0.9517,0.3793,0.4054,0.7
2013,IEEE Transactions on Biomedical Engineering,0.3158,0.0263,0.0377,0.7
2013,IEEE Transactions on Medical Imaging,0.4615,0.1282,0.1266,0.7
2013,Immunity,0.8276,0.1724,0.2012,0.7
2013,Infection Control and Hospital Epidemiology,0.8182,0.0,0.056,0.7
2013,Infection and Immunity,0.7429,0.0286,0.0954,0.7
2013,Injury,0.4545,0.0303,0.0801,0.7
2013,Inorganic Chemistry,1.1,0.45,0.433,0.7
2013,Intensive Care Medicine,0.6452,0.1935,0.2043,0.7
2013,International Journal of Behavioral Nutrition and Physical Activity,0.6944,0.2222,0.2306,0.7
2013,International Journal of Cancer,0.9579,0.3263,0.3194,0.7
2013,International Journal of Cardiology,0.3261,0.0435,0.0907,0.7
2013,International Journal of Epidemiology,0.6,0.02,0.0612,0.7
2013,International Journal of Molecular Sciences,0.24,0.0,0.0,0.7
2013,International Journal of Nursing Studies,0.2381,0.0,0.0,0.7
2013,International Journal of Obesity,1.0851,0.383,0.4076,0.7
2013,International Journal of Pharmaceutics,0.3929,0.0,0.0,0.7
2013,International Journal of Radiation Oncology*Biology*Physics,0.6016,0.0732,0.0766,0.7
2013,International Journal of Sports Medicine,0.35,0.0,0.0,0.7
2013,International Orthopaedics,0.5769,0.0,0.0443,0.7
2013,Investigative Ophthalmology & Visual Science,0.93,0.465,0.4912,0.7
2013,JACC. Cardiovascular imaging,1.0,0.4528,0.4408,0.7
2013,JACC: Cardiovascular Interventions,1.3291,0.8861,0.9084,0.7
2013,JAIDS Journal of Acquired Immune Deficiency Syndromes,0.7174,0.3043,0.3493,0.7
2013,JAMA,2.3106,1.3276,1.3864,0.7
2013,JNCI Journal of the National Cancer Institute,1.6625,0.7125,0.7849,0.7
2013,Journal of Abnormal Child Psychology,0.55,0.05,0.1282,0.7
2013,Journal of Affective Disorders,0.4167,0.0,0.0347,0.7
2013,Journal of Agricultural and Food Chemistry,0.6306,0.027,0.0469,0.7
2013,Journal of Allergy and Clinical Immunology,1.2171,0.3429,0.4184,0.7
2013,Journal of Alzheimer s Disease,0.5517,0.069,0.0671,0.7
2013,Journal of Antimicrobial Chemotherapy,0.5128,0.1282,0.1449,0.7
2013,Journal of Applied Physiology,0.6596,0.1702,0.1989,0.7
2013,Journal of Bacteriology,0.55,0.15,0.1479,0.7
2013,Journal of Biological Chemistry,1.0523,0.4477,0.4828,0.7
2013,Journal of Biomechanics,0.5094,0.0,0.0379,0.7
2013,Journal of Bone and Joint Surgery,0.4857,0.0286,0.0371,0.7
2013,Journal of Bone and Joint Surgery - British Volume,1.0,0.2414,0.2644,0.7
2013,Journal of Bone and Mineral Research,0.9381,0.292,0.3173,0.7
2013,Journal of Cardiac Failure,0.6667,0.0476,0.0983,0.7
2013,Journal of Cardiovascular Electrophysiology,1.5,0.5714,0.6697,0.7
2013,Journal of Cardiovascular Magnetic Resonance,1.1724,0.8621,0.9765,0.7
2013,Journal of Cataract & Refractive Surgery,0.7119,0.1186,0.1632,0.7
2013,Journal of Cell Science,1.0357,0.25,0.3141,0.7
2013,Journal of Cellular Biochemistry,0.7143,0.2857,0.3222,0.7
2013,Journal of Cerebral Blood Flow & Metabolism,0.6071,0.2143,0.2235,0.7
2013,Journal of Child Psychology and Psychiatry,0.3636,0.0,0.0,0.7
2013,Journal of Clinical Investigation,1.2683,0.5463,0.5756,0.7
2013,Journal of Clinical Microbiology,1.0784,0.3529,0.3893,0.7
2013,Journal of Clinical Oncology,1.9147,0.9799,1.0495,0.7
2013,Journal of Consulting and Clinical Psychology,0.6,0.05,0.0382,0.7
2013,Journal of Controlled Release,0.2667,0.0,0.0,0.7
2013,Journal of Ethnopharmacology,0.325,0.0,0.0,0.7
2013,Journal of Functional Foods,1.25,0.55,0.6461,0.7
2013,Journal of Gastroenterology,0.4444,0.1111,0.0907,0.7
2013,Journal of Gastrointestinal Surgery,0.4667,0.1111,0.1279,0.7
2013,Journal of General Internal Medicine,0.7727,0.3182,0.3182,0.7
2013,Journal of General Virology,0.5,0.1818,0.2102,0.7
2013,Journal of Hepatology,0.8581,0.2905,0.3164,0.7
2013,Journal of Hypertension,0.75,0.1429,0.1886,0.7
2013,Journal of Investigative Dermatology,0.4483,0.1034,0.0938,0.7
2013,Journal of Lipid Research,0.4483,0.0345,0.0345,0.7
2013,Journal of Magnetic Resonance Imaging,0.9556,0.2667,0.3099,0.7
2013,Journal of Medicinal Chemistry,0.5513,0.1538,0.1772,0.7
2013,Journal of Natural Products,0.25,0.0,0.0,0.7
2013,Journal of Neuro-Oncology,0.1786,0.0357,0.0279,0.7
2013,Journal of Neuroinflammation,0.5294,0.2353,0.2603,0.7
2013,Journal of Neurology,0.5172,0.1379,0.1475,0.7
2013,Journal of Neurology Neurosurgery & Psychiatry,0.7941,0.2059,0.2304,0.7
2013,Journal of Neuroscience,1.3899,0.656,0.678,0.7
2013,Journal of Neurosurgery Spine,0.5,0.0,0.0013,0.7
2013,Journal of Neurotrauma,1.1184,0.3553,0.4152,0.7
2013,Journal of Nuclear Medicine,1.0,0.5,0.5415,0.7
2013,Journal of Nutrition,0.7857,0.1429,0.136,0.7
2013,Journal of Orthopaedic Research®,0.6538,0.0,0.0,0.7
2013,Journal of Orthopaedic Trauma,0.3214,0.0,0.0,0.7
2013,Journal of Orthopaedic and Sports Physical Therapy,0.7097,0.0645,0.1077,0.7
2013,Journal of Pain,0.4348,0.1087,0.0999,0.7
2013,Journal of Pain and Symptom Management,0.2903,0.0,0.0,0.7
2013,Journal of Pediatric Gastroenterology and Nutrition,0.48,0.12,0.2085,0.7
2013,Journal of Pediatric Surgery,0.2857,0.0952,0.0776,0.7
2013,Journal of Pharmacology and Experimental Therapeutics,0.6667,0.1212,0.0992,0.7
2013,Journal of Shoulder and Elbow Surgery,0.4366,0.0986,0.0986,0.7
2013,Journal of Sports Sciences,0.7037,0.1481,0.1526,0.7
2013,Journal of Thoracic Oncology,1.4556,0.8222,0.865,0.7
2013,Journal of Thoracic and Cardiovascular Surgery,0.7154,0.2358,0.2479,0.7
2013,Journal of Thrombosis and Haemostasis,0.9423,0.3654,0.4098,0.7
2013,Journal of Translational Medicine,0.75,0.0714,0.082,0.7
2013,Journal of Vascular Surgery,0.4773,0.0227,0.0234,0.7
2013,Journal of Vascular and Interventional Radiology,0.6522,0.0435,0.1344,0.7
2013,Journal of Virology,0.8489,0.2489,0.2745,0.7
2013,Journal of Visualized Experiments,0.25,0.125,0.0983,0.7
2013,Journal of Women s Health,0.5238,0.2381,0.232,0.7
2013,Journal of neurosurgery,0.4861,0.0694,0.0648,0.7
2013,Journal of science and medicine in sport,0.4815,0.1111,0.114,0.7
2013,Journal of the Academy of Nutrition and Dietetics,0.2143,0.0357,0.0357,0.7
2013,Journal of the American Academy of Dermatology,0.6308,0.0154,0.0267,0.7
2013,Journal of the American Chemical Society,0.5132,0.1842,0.1987,0.7
2013,Journal of the American College of Cardiology,1.9658,1.3485,1.4018,0.7
2013,Journal of the American College of Surgeons,1.0,0.2632,0.2926,0.7
2013,Journal of the American Geriatrics Society,0.5465,0.0814,0.0864,0.7
2013,Journal of the American Society of Echocardiography,1.6452,0.871,0.9492,0.7
2013,Journal of the American Society of Nephrology,1.1129,0.5161,0.5416,0.7
2013,Journal of the European Academy of Dermatology and Venereology,0.3333,0.0,0.0,0.7
2013,Journal of the International Neuropsychological Society,0.6667,0.0952,0.1108,0.7
2013,Journal of the National Comprehensive Cancer Network,1.087,0.3913,0.4719,0.7
2013,Journal of the Neurological Sciences,0.6429,0.1071,0.1019,0.7
2013,Kidney International,1.0562,0.3596,0.4247,0.7
2013,Knee Surgery Sports Traumatology Arthroscopy,0.3521,0.0704,0.0631,0.7
2013,LWT,0.5,0.0,0.003,0.7
2013,Laboratory Investigation,0.3636,0.0,0.0622,0.7
2013,Lara D. Veeken,0.322,0.0339,0.0444,0.7
2013,Leukemia,0.7717,0.337,0.3553,0.7
2013,Liver International,0.75,0.3333,0.3313,0.7
2013,Liver Transplantation,0.4828,0.069,0.0516,0.7
2013,Lung Cancer,0.3929,0.1429,0.1669,0.7
2013,Lupus,0.4762,0.0,0.0,0.7
2013,Magnetic Resonance in Medicine,0.9885,0.4138,0.4326,0.7
2013,Malaria Journal,1.8167,0.85,0.9015,0.7
2013,Maternal and Child Health Journal,0.1905,0.0,0.0,0.7
2013,Mayo Clinic Proceedings,0.5,0.1471,0.1811,0.7
2013,Medical Education,0.4359,0.0,0.0,0.7
2013,Medical Physics,0.8421,0.1316,0.1291,0.7
2013,Medical Teacher,0.2188,0.0,0.0,0.7
2013,Medicine & Science in Sports & Exercise,1.6667,0.8254,0.8647,0.7
2013,Menopause The Journal of The North American Menopause Society,0.6154,0.0,0.031,0.7
2013,Metabolism,0.7391,0.3043,0.3179,0.7
2013,Methods in molecular biology,0.2069,0.0,0.0,0.7
2013,Modern Pathology,1.0513,0.5128,0.5378,0.7
2013,Molecular & Cellular Proteomics,0.7273,0.0909,0.0926,0.7
2013,Molecular Cancer Therapeutics,1.075,0.4,0.4171,0.7
2013,Molecular Cell,1.4773,0.7727,0.8325,0.7
2013,Molecular Neurodegeneration,1.125,0.375,0.4395,0.7
2013,Molecular Nutrition & Food Research,0.4545,0.1364,0.148,0.7
2013,Molecular Psychiatry,0.9259,0.2963,0.2988,0.7
2013,Molecular Therapy,0.75,0.2917,0.318,0.7
2013,Molecular and Cellular Biology,0.871,0.1613,0.2377,0.7
2013,Molecules,0.2727,0.0,0.0,0.7
2013,Movement Disorders,0.8861,0.1646,0.2144,0.7
2013,Multiple Sclerosis Journal,0.6964,0.25,0.2807,0.7
2013,Muscle & Nerve,0.5238,0.0,0.0106,0.7
2013,Nature,3.0057,2.0977,2.144,0.7
2013,Nature Biotechnology,1.3929,0.6071,0.6572,0.7
2013,Nature Cell Biology,2.5946,1.7838,1.9012,0.7
2013,Nature Chemical Biology,1.2812,0.5,0.5976,0.7
2013,Nature Communications,1.0784,0.3529,0.365,0.7
2013,Nature Genetics,1.6545,0.8273,0.9138,0.7
2013,Nature Medicine,1.4651,0.6822,0.7757,0.7
2013,Nature Neuroscience,3.3333,2.4815,2.5278,0.7
2013,Nature Structural & Molecular Biology,1.2414,0.5862,0.5773,0.7
2013,Nephrology Dialysis Transplantation,0.5053,0.1474,0.1448,0.7
2013,Neuro-Oncology,0.8421,0.2281,0.2703,0.7
2013,NeuroImage,1.5587,0.7821,0.8395,0.7
2013,Neurobiology of Aging,0.6308,0.2769,0.2698,0.7
2013,Neurobiology of Disease,1.2,0.475,0.5965,0.7
2013,Neurogastroenterology & Motility,0.75,0.2,0.25,0.7
2013,Neurology,1.0556,0.3333,0.3821,0.7
2013,Neuron,5.5333,4.9,4.9168,0.7
2013,Neuropsychopharmacology,0.6667,0.3077,0.2881,0.7
2013,Neurorehabilitation and neural repair,0.4286,0.0714,0.0564,0.7
2013,Neuroscience,0.9655,0.2414,0.288,0.7
2013,Neurosurgery,0.5412,0.0588,0.0646,0.7
2013,New England Journal of Medicine,4.6333,3.3863,3.478,0.7
2013,Nicotine & Tobacco Research,0.8276,0.3793,0.4194,0.7
2013,Nucleic Acids Research,0.8857,0.2286,0.2507,0.7
2013,Nutrition & Metabolism,0.5833,0.0,0.0023,0.7
2013,Nutrition Journal,0.25,0.0,0.0,0.7
2013,Obesity,1.0222,0.2444,0.2843,0.7
2013,Obesity Surgery,0.4651,0.1163,0.1141,0.7
2013,Obstetrics and Gynecology,1.0323,0.2097,0.2764,0.7
2013,Oncogene,0.8352,0.0769,0.1321,0.7
2013,Ophthalmology,1.0973,0.4649,0.4945,0.7
2013,Oral Oncology,0.2,0.0,0.0,0.7
2013,Osteoarthritis and Cartilage,0.5614,0.0175,0.032,0.7
2013,Osteoporosis International,0.902,0.2353,0.2878,0.7
2013,PEDIATRICS,0.6694,0.0898,0.108,0.7
2013,PLoS Genetics,1.0656,0.377,0.4095,0.7
2013,PLoS Medicine,1.3736,0.4615,0.5195,0.7
2013,PLoS ONE,0.6352,0.1772,0.2075,0.7
2013,PLoS Pathogens,0.8472,0.1759,0.1949,0.7
2013,PLoS neglected tropical diseases,0.7184,0.068,0.0858,0.7
