year,journal,baseline_if,filtered_rif,weighted_rif,stability_threshold
2018,Parasites & Vectors,0.5152,0.0606,0.065,0.7
2018,Pediatric Blood & Cancer,0.6667,0.3333,0.325,0.7
2018,Pediatric Critical Care Medicine,0.3333,0.0333,0.0513,0.7
2018,Physics in Medicine and Biology,0.4545,0.0,0.0,0.7
2018,Plasma Sources Science and Technology,2.0455,1.7273,1.7402,0.7
2018,Plastic & Reconstructive Surgery,0.7297,0.3108,0.3255,0.7
2018,Preventive Medicine,0.7843,0.5294,0.5702,0.7
2018,Proceedings of the National Academy of Sciences,1.009,0.5179,0.539,0.7
2018,Psycho-Oncology,0.3667,0.0333,0.0417,0.7
2018,Psychological Medicine,0.4242,0.1212,0.1371,0.7
2018,PubMed,0.9331,0.6308,0.6429,0.7
2018,Public Health Nutrition,0.76,0.48,0.4714,0.7
2018,RSC Advances,0.65,0.25,0.3305,0.7
2018,Radiology,1.125,0.7578,0.7619,0.7
2018,Radiotherapy and Oncology,1.0566,0.6226,0.6148,0.7
2018,Redox Biology,0.3333,0.2121,0.2268,0.7
2018,Regional Anesthesia & Pain Medicine,1.68,1.16,1.3174,0.7
2018,Reproductive Health,0.4194,0.1613,0.1542,0.7
2018,Respiratory Medicine,0.303,0.1515,0.1176,0.7
2018,Respiratory Research,0.4242,0.0909,0.0909,0.7
2018,Resuscitation,0.5091,0.1091,0.1445,0.7
2018,Retina,1.0508,0.5932,0.6168,0.7
2018,SLEEP,0.3929,0.1071,0.1144,0.7
2018,Scandinavian Journal of Medicine and Science in Sports,0.76,0.52,0.52,0.7
2018,Schizophrenia Bulletin,0.7308,0.3462,0.3845,0.7
2018,Schizophrenia Research,0.2609,0.0,0.0,0.7
2018,Science,5.0229,4.4046,4.4225,0.7
2018,Science Advances,0.8387,0.4194,0.4462,0.7
2018,Science Translational Medicine,1.355,0.8107,0.8318,0.7
2018,Scientific Reports,0.6107,0.2484,0.2686,0.7
2018,Seminars in Arthritis and Rheumatism,0.45,0.0,0.0,0.7
2018,Social Science & Medicine,0.3636,0.0455,0.0644,0.7
2018,Spine,0.4306,0.0139,0.0106,0.7
2018,Sports Medicine,1.1111,0.4444,0.4751,0.7
2018,Stem Cell Reports,0.7442,0.3488,0.3349,0.7
2018,Stem Cell Research & Therapy,0.2698,0.0159,0.017,0.7
2018,Stem Cells,1.0882,0.4412,0.4101,0.7
2018,Stem Cells Translational Medicine,0.6,0.2667,0.247,0.7
2018,Stroke,0.7016,0.2723,0.3134,0.7
2018,Supportive Care in Cancer,0.3846,0.0,0.0011,0.7
2018,Surgery,0.4359,0.1795,0.1645,0.7
2018,Surgery for Obesity and Related Diseases,0.7586,0.2414,0.2755,0.7
2018,Surgical Endoscopy,0.4658,0.0959,0.1297,0.7
2018,The American Journal of Cardiology,0.8387,0.3871,0.3839,0.7
2018,The American Journal of Gastroenterology,1.1477,0.5227,0.5381,0.7
2018,The American Journal of Human Genetics,0.6512,0.093,0.1113,0.7
2018,The American Journal of Medicine,0.6757,0.1622,0.1707,0.7
2018,The American Journal of Sports Medicine,0.994,0.4405,0.4542,0.7
2018,The American Journal of Surgical Pathology,1.1209,0.7143,0.71,0.7
2018,The Annals of Thoracic Surgery,0.5077,0.0308,0.047,0.7
2018,The Bone & Joint Journal,0.6212,0.1515,0.1439,0.7
2018,The EMBO Journal,1.6923,1.3333,1.3345,0.7
2018,The FASEB Journal,0.4571,0.0571,0.1007,0.7
2018,The Journal of Allergy and Clinical Immunology In Practice,0.35,0.1,0.1343,0.7
2018,The Journal of Arthroplasty,0.8031,0.3622,0.4043,0.7
2018,The Journal of Cell Biology,0.8529,0.4118,0.4385,0.7
2018,The Journal of Clinical Endocrinology & Metabolism,0.8266,0.2775,0.2827,0.7
2018,The Journal of Clinical Psychiatry,0.7391,0.3043,0.3043,0.7
2018,The Journal of Experimental Medicine,0.8302,0.4528,0.4951,0.7
2018,The Journal of Heart and Lung Transplantation,0.9565,0.3913,0.449,0.7
2018,The Journal of Immunology,0.4918,0.2131,0.1976,0.7
2018,The Journal of Infectious Diseases,1.4082,1.0306,1.043,0.7
2018,The Journal of Pathology,1.125,0.625,0.6749,0.7
2018,The Journal of Pediatrics,0.5048,0.0571,0.0601,0.7
2018,The Journal of Physiology,1.16,0.36,0.3925,0.7
2018,The Journal of Rheumatology,0.4828,0.2414,0.2321,0.7
2018,The Journal of Sexual Medicine,0.6944,0.2222,0.2189,0.7
2018,The Journal of Strength and Conditioning Research,0.7353,0.3529,0.361,0.7
2018,"The Journal of Trauma: Injury, Infection, and Critical Care",0.9216,0.2157,0.2513,0.7
2018,The Journal of Urology,0.7529,0.4235,0.4195,0.7
2018,The Journals of Gerontology Series A,1.0185,0.5185,0.6093,0.7
2018,The Lancet,4.4183,3.6502,3.6854,0.7
2018,The Lancet Diabetes & Endocrinology,1.4286,0.8571,0.8639,0.7
2018,The Lancet Global Health,1.2857,0.6508,0.7143,0.7
2018,The Lancet HIV,1.6571,1.0857,1.0994,0.7
2018,The Lancet Haematology,0.7674,0.3488,0.4058,0.7
2018,The Lancet Infectious Diseases,3.59,2.93,2.9869,0.7
2018,The Lancet Neurology,1.7377,0.9508,1.0222,0.7
2018,The Lancet Oncology,3.4355,2.7419,2.8079,0.7
2018,The Lancet Psychiatry,1.1786,0.5714,0.5759,0.7
2018,The Lancet Respiratory Medicine,1.2174,0.6667,0.6962,0.7
2018,The Laryngoscope,0.5417,0.2083,0.2427,0.7
2018,The Oncologist,1.0408,0.5918,0.6199,0.7
2018,The Spine Journal,0.3235,0.0294,0.0294,0.7
2018,Theranostics,0.8776,0.6735,0.6552,0.7
2018,Thorax,0.8594,0.2344,0.286,0.7
2018,Thrombosis and Haemostasis,0.64,0.28,0.2861,0.7
2018,Thyroid,1.0714,0.5476,0.5216,0.7
2018,Tobacco Control,2.7353,2.3824,2.3795,0.7
2018,Transfusion,1.04,0.32,0.3984,0.7
2018,Translational Psychiatry,0.6071,0.1071,0.094,0.7
2018,Transplantation,0.6757,0.2703,0.2416,0.7
2018,Trends in Food Science & Technology,0.8333,0.4333,0.4741,0.7
2018,Ultrasound in Obstetrics and Gynecology,2.3143,1.8857,1.9213,0.7
2018,Unknown,0.7907,0.4012,0.4179,0.7
2018,Vaccine,0.6087,0.1957,0.2485,0.7
2018,World Journal of Gastroenterology,0.3514,0.1351,0.1356,0.7
2018,World Journal of Surgery,1.2,0.5,0.5451,0.7
2018,World Neurosurgery,0.25,0.0,0.0386,0.7
2018,eLife,1.2482,0.6715,0.6954,0.7
2018,mBio,1.4433,0.8351,0.8537,0.7
2018,mSphere,1.625,1.0,1.0268,0.7
2018,The Lancet. Gastroenterology & hepatology,0.5455,0.2424,0.316,0.7
2019,ACS Applied Materials & Interfaces,0.6364,0.1364,0.1954,0.7
2019,ACS Nano,0.4878,0.0976,0.0906,0.7
2019,AIDS,0.9459,0.3514,0.363,0.7
2019,AIDS and Behavior,0.6364,0.2424,0.2881,0.7
2019,Academic Medicine,0.5,0.0526,0.0568,0.7
2019,Acta Biomaterialia,0.5055,0.0,0.0013,0.7
2019,Acta Neuropathologica,1.4713,0.6092,0.6092,0.7
2019,Acta Neuropathologica Communications,0.9773,0.4091,0.3957,0.7
2019,Acta Oncologica,1.5,0.6,0.5981,0.7
2019,Addiction,1.1489,0.5319,0.5531,0.7
2019,Addictive Behaviors,1.1714,0.7714,0.7926,0.7
2019,Age and Ageing,0.7407,0.1852,0.1696,0.7
2019,Aging,1.0,0.375,0.3802,0.7
2019,Aging Cell,0.8222,0.0889,0.0889,0.7
2019,Alimentary Pharmacology & Therapeutics,0.9091,0.2955,0.3614,0.7
2019,Allergy,1.0,0.1739,0.2046,0.7
2019,Alzheimer s & Dementia,1.4605,0.5921,0.6389,0.7
2019,Alzheimer s Research & Therapy,0.6122,0.0612,0.0948,0.7
2019,American Heart Journal,0.75,0.3929,0.4026,0.7
2019,American Journal Of Pathology,0.9,0.6,0.5642,0.7
2019,American Journal of Clinical Nutrition,0.6154,0.0308,0.0447,0.7
2019,American Journal of Epidemiology,1.0938,0.2188,0.248,0.7
2019,American Journal of Hematology,0.5745,0.2128,0.2177,0.7
2019,American Journal of Kidney Diseases,0.6341,0.0,0.0,0.7
2019,American Journal of Neuroradiology,0.7907,0.1628,0.1637,0.7
2019,American Journal of Obstetrics and Gynecology,0.8785,0.3551,0.3837,0.7
2019,American Journal of Ophthalmology,0.7561,0.2927,0.316,0.7
2019,American Journal of Physiology-Lung Cellular and Molecular Physiology,1.0,0.2727,0.2645,0.7
2019,American Journal of Preventive Medicine,1.0,0.5405,0.5374,0.7
2019,American Journal of Psychiatry,0.9722,0.25,0.232,0.7
2019,American Journal of Public Health,1.525,0.925,0.9678,0.7
2019,American Journal of Respiratory Cell and Molecular Biology,0.92,0.08,0.1697,0.7
2019,American Journal of Respiratory and Critical Care Medicine,1.2736,0.4677,0.5023,0.7
2019,American Journal of Roentgenology,0.9667,0.4,0.3725,0.7
2019,American Journal of Transplantation,1.5,0.6957,0.7296,0.7
2019,Anaesthesia,1.3636,0.7727,0.803,0.7
2019,Anesthesia & Analgesia,0.6383,0.0426,0.0881,0.7
2019,Anesthesiology,0.56,0.06,0.0669,0.7
2019,Angewandte Chemie International Edition,0.5806,0.0645,0.0559,0.7
2019,Annals of Allergy Asthma & Immunology,0.5238,0.0,0.011,0.7
2019,Annals of Clinical and Translational Neurology,0.4783,0.1739,0.1739,0.7
2019,Annals of Emergency Medicine,0.7241,0.1379,0.2105,0.7
2019,Annals of Intensive Care,0.4,0.08,0.08,0.7
2019,Annals of Internal Medicine,1.9583,0.8958,0.9272,0.7
2019,Annals of Neurology,1.3069,0.6931,0.7292,0.7
2019,Annals of Oncology,1.2974,0.681,0.7314,0.7
2019,Annals of Surgery,0.9124,0.3763,0.3954,0.7
2019,Annals of Surgical Oncology,0.6829,0.1341,0.1903,0.7
2019,Annals of the American Thoracic Society,0.5909,0.0,0.0202,0.7
2019,Annals of the Rheumatic Diseases,0.9605,0.2171,0.2415,0.7
2019,Antimicrobial Agents and Chemotherapy,1.2967,0.7253,0.7368,0.7
2019,Antiviral Research,0.6875,0.125,0.1382,0.7
2019,Archives of Disease in Childhood Fetal & Neonatal,0.45,0.0,0.0,0.7
2019,Archives of Physical Medicine and Rehabilitation,0.2609,0.0,0.0,0.7
2019,Arteriosclerosis Thrombosis and Vascular Biology,0.2286,0.0286,0.0286,0.7
2019,Arthritis & Rheumatology,0.6408,0.068,0.0802,0.7
2019,Arthritis Care & Research,0.6857,0.1429,0.1699,0.7
2019,Arthritis Research & Therapy,0.4828,0.0172,0.0124,0.7
2019,Arthroscopy The Journal of Arthroscopic and Related Surgery,0.5517,0.0,0.0664,0.7
2019,Atherosclerosis,0.5161,0.0323,0.0237,0.7
2019,Autophagy,0.6087,0.087,0.134,0.7
2019,BJOG An International Journal of Obstetrics & Gynaecology,0.9643,0.25,0.2465,0.7
2019,BMC Cancer,0.2286,0.0286,0.0343,0.7
2019,BMC Complementary and Alternative Medicine,0.2927,0.0,0.0,0.7
2019,BMC Genomics,0.2,0.0,0.0,0.7
2019,BMC Geriatrics,0.2222,0.0,0.0066,0.7
2019,BMC Health Services Research,0.1364,0.0152,0.0152,0.7
2019,BMC Infectious Diseases,0.3387,0.0,0.0,0.7
2019,BMC Medical Education,0.3636,0.0,0.0,0.7
2019,BMC Medicine,0.6562,0.1094,0.1314,0.7
2019,BMC Musculoskeletal Disorders,0.3939,0.0,0.0,0.7
2019,BMC Nephrology,0.2174,0.0,0.0,0.7
2019,BMC Pediatrics,0.28,0.0,0.0,0.7
2019,BMC Pregnancy and Childbirth,0.1443,0.0412,0.0409,0.7
2019,BMC Psychiatry,0.2857,0.0,0.0,0.7
2019,BMC Public Health,0.4828,0.2328,0.2309,0.7
2019,BMC Pulmonary Medicine,0.28,0.0,0.0,0.7
2019,BMC Research Notes,0.25,0.0,0.0,0.7
2019,BMC Women s Health,0.36,0.0,0.0,0.7
2019,BMJ,1.4151,0.6226,0.6551,0.7
2019,BMJ Global Health,0.4324,0.2162,0.2031,0.7
2019,BMJ Open,0.4689,0.0395,0.0519,0.7
2019,BioMed Research International,0.1081,0.0,0.0,0.7
2019,Biochemical and Biophysical Research Communications,0.4583,0.1042,0.102,0.7
2019,Biological Psychiatry,0.6818,0.1364,0.1573,0.7
2019,Biology of Blood and Marrow Transplantation,0.5588,0.0882,0.0864,0.7
2019,Biomaterials,0.6729,0.271,0.2644,0.7
2019,Biomedical Optics Express,3.0,2.7037,2.7224,0.7
2019,Biomedical Signal Processing and Control,0.5455,0.0455,0.0635,0.7
2019,Biomedicine & Pharmacotherapy,0.3167,0.0333,0.0292,0.7
2019,Blood,1.3497,0.6863,0.7158,0.7
2019,Blood Advances,0.5733,0.2133,0.2232,0.7
2019,Blood Cancer Journal,0.3182,0.0909,0.0995,0.7
2019,Bone,0.5714,0.1429,0.1352,0.7
2019,Brain,1.2029,0.6377,0.6453,0.7
2019,Brain Behavior and Immunity,0.3929,0.0714,0.0714,0.7
2019,Breast Cancer Research,0.7037,0.2963,0.3116,0.7
2019,Breast Cancer Research and Treatment,0.7632,0.2895,0.3064,0.7
2019,British Journal Of Nutrition,0.6667,0.2381,0.2381,0.7
2019,British Journal of Anaesthesia,0.662,0.1408,0.1295,0.7
2019,British Journal of Cancer,0.5472,0.1792,0.1868,0.7
2019,British Journal of Dermatology,0.4894,0.0638,0.0638,0.7
2019,British Journal of Haematology,0.4848,0.0606,0.0536,0.7
2019,British Journal of Ophthalmology,0.7619,0.2619,0.2413,0.7
2019,British Journal of Pharmacology,1.4074,0.5926,0.6573,0.7
2019,British Journal of Sports Medicine,1.0462,0.5077,0.5341,0.7
2019,British Journal of Urology,0.6216,0.2703,0.2594,0.7
2019,British journal of surgery,0.791,0.1343,0.1508,0.7
2019,CA A Cancer Journal for Clinicians,23.75,22.2,22.1996,0.7
2019,CHEST Journal,0.5441,0.0882,0.13,0.7
2019,Canadian Medical Association Journal,1.1905,0.6667,0.6585,0.7
2019,Cancer,0.8861,0.3165,0.3396,0.7
2019,Cancer Cell,2.2273,1.3523,1.361,0.7
2019,Cancer Discovery,2.5529,2.0118,2.0198,0.7
2019,Cancer Epidemiology Biomarkers & Prevention,0.963,0.4074,0.424,0.7
2019,Cancer Immunology Immunotherapy,1.2059,0.6765,0.7458,0.7
2019,Cancer Immunology Research,1.0167,0.6333,0.6157,0.7
2019,Cancer Letters,0.7576,0.4545,0.4446,0.7
2019,Cancer Medicine,0.4667,0.0333,0.0652,0.7
2019,Cancer Research,1.0116,0.4682,0.4835,0.7
2019,Cancer Science,1.08,0.52,0.5031,0.7
2019,Carbohydrate Polymers,0.66,0.04,0.0604,0.7
2019,Cardiovascular Diabetology,1.1373,0.6863,0.7112,0.7
2019,Cardiovascular Research,0.4286,0.0357,0.0357,0.7
2019,Cell,2.4094,1.8121,1.8371,0.7
2019,Cell Death and Differentiation,0.5417,0.0417,0.0391,0.7
2019,Cell Death and Disease,0.5629,0.1138,0.1228,0.7
2019,Cell Host & Microbe,1.0405,0.473,0.4938,0.7
2019,Cell Metabolism,1.625,0.575,0.6209,0.7
2019,Cell Reports,1.0076,0.3588,0.3755,0.7
2019,Cell stem cell,1.459,0.6885,0.6755,0.7
2019,Cellular Physiology and Biochemistry,1.5227,0.8864,0.902,0.7
2019,Cephalalgia,1.5714,0.9048,0.9974,0.7
2019,Chemical Science,0.52,0.04,0.0452,0.7
2019,Circulation,1.4015,0.6095,0.6546,0.7
2019,Circulation Arrhythmia and Electrophysiology,0.8108,0.2162,0.2392,0.7
2019,Circulation Cardiovascular Imaging,0.5476,0.0238,0.0259,0.7
2019,Circulation Cardiovascular Interventions,0.5455,0.2121,0.2225,0.7
2019,Circulation Cardiovascular Quality and Outcomes,0.7143,0.1905,0.189,0.7
2019,Circulation Heart Failure,0.65,0.15,0.1801,0.7
2019,Circulation Research,0.7083,0.0625,0.0786,0.7
2019,Clinical Cancer Research,1.2713,0.7287,0.7442,0.7
2019,Clinical Chemistry,0.8095,0.2857,0.2803,0.7
2019,Clinical Gastroenterology and Hepatology,0.6966,0.2022,0.1989,0.7
2019,Clinical Infectious Diseases,0.8585,0.2585,0.3002,0.7
2019,Clinical Interventions in Aging,0.4,0.0,0.0,0.7
2019,Clinical Journal of the American Society of Nephrology,0.6047,0.186,0.1845,0.7
2019,Clinical Lung Cancer,0.2273,0.0455,0.0455,0.7
2019,Clinical Microbiology and Infection,0.5556,0.0741,0.0741,0.7
2019,Clinical Nutrition,0.5192,0.1346,0.1857,0.7
2019,Clinical Orthopaedics and Related Research,0.5333,0.0444,0.035,0.7
2019,Clinical Pharmacology & Therapeutics,0.3103,0.0,0.0,0.7
2019,Computer Methods and Programs in Biomedicine,0.6667,0.0741,0.0741,0.7
2019,Computers in Biology and Medicine,2.0,1.2391,1.2531,0.7
2019,Critical Care,0.4058,0.1304,0.1231,0.7
2019,Critical Care Medicine,1.2273,0.5,0.5137,0.7
2019,Current Biology,0.6,0.24,0.2225,0.7
2019,Development,1.0,0.1739,0.2076,0.7
2019,Developmental Cell,0.4062,0.0,0.0,0.7
2019,Developmental Medicine & Child Neurology,0.1,0.0,0.0,0.7
2019,Diabetes,0.7385,0.0769,0.1062,0.7
2019,Diabetes Care,1.3795,0.6687,0.7042,0.7
2019,Diabetes Obesity and Metabolism,1.7821,1.2051,1.2581,0.7
2019,Diabetes Research and Clinical Practice,2.6818,1.1364,1.1339,0.7
2019,Diabetes Technology & Therapeutics,1.4138,1.0,1.03,0.7
2019,Diabetologia,0.9589,0.3836,0.3817,0.7
2019,Diseases of the Colon & Rectum,0.4516,0.0,0.0,0.7
2019,Drug and Alcohol Dependence,1.0638,0.5319,0.5212,0.7
2019,EBioMedicine,0.4359,0.1154,0.1335,0.7
2019,EFORT Open Reviews,0.1429,0.0,0.0,0.7
2019,EMBO Molecular Medicine,0.4737,0.0789,0.0873,0.7
2019,EP Europace,0.7667,0.2667,0.2912,0.7
2019,Emerging Microbes & Infections,0.5217,0.1304,0.1304,0.7
2019,Emerging infectious diseases,1.5634,0.7606,0.8017,0.7
2019,Endocrinology,0.619,0.0,0.0,0.7
2019,Endoscopy,0.6042,0.0833,0.082,0.7
2019,Epilepsia,1.3214,0.6429,0.6582,0.7
2019,EuroIntervention,1.0741,0.3333,0.3882,0.7
2019,European Heart Journal,1.4554,0.8482,0.8662,0.7
2019,European Heart Journal - Cardiovascular Imaging,0.8966,0.3103,0.278,0.7
2019,European Journal of Cancer,0.7143,0.2411,0.245,0.7
2019,European Journal of Cardio-Thoracic Surgery,0.7391,0.3043,0.2722,0.7
2019,European Journal of Endocrinology,0.6667,0.037,0.0569,0.7
2019,European Journal of Epidemiology,1.3913,0.5652,0.5652,0.7
2019,European Journal of Heart Failure,0.9221,0.3506,0.3945,0.7
2019,European Journal of Medicinal Chemistry,0.5714,0.0,0.0,0.7
2019,European Journal of Neurology,0.6087,0.2609,0.2719,0.7
2019,European Journal of Nuclear Medicine and Molecular Imaging,1.5312,1.0208,1.0538,0.7
2019,European Journal of Nutrition,0.1304,0.0,0.0,0.7
2019,European Journal of Preventive Cardiology,0.619,0.0,0.0,0.7
2019,European Journal of Radiology,1.1,0.15,0.2588,0.7
2019,European Journal of Surgical Oncology,0.3846,0.0,0.0,0.7
2019,European Radiology,0.6667,0.2333,0.267,0.7
2019,European Respiratory Journal,1.0065,0.3571,0.3937,0.7
2019,European Spine Journal,0.3333,0.0,0.0124,0.7
2019,European Urology,1.2143,0.7411,0.7305,0.7
2019,Eurosurveillance,1.3611,0.4167,0.4117,0.7
2019,Experimental Gerontology,0.5217,0.0435,0.0435,0.7
2019,Fertility and Sterility,0.8194,0.2639,0.2721,0.7
2019,Food & Function,0.5,0.0625,0.0591,0.7
2019,Food Chemistry,0.4624,0.0116,0.0108,0.7
2019,Food Research International,0.9348,0.1957,0.1925,0.7
2019,Food and Chemical Toxicology,0.7143,0.0476,0.0476,0.7
2019,Foot & Ankle International,0.4286,0.0,0.0,0.7
2019,Free Radical Biology and Medicine,0.549,0.098,0.1255,0.7
2019,Frontiers in Aging Neuroscience,0.3571,0.0,0.0,0.7
2019,Frontiers in Immunology,0.2459,0.0164,0.0164,0.7
2019,Frontiers in Microbiology,0.4651,0.0465,0.0523,0.7
2019,Frontiers in Molecular Neuroscience,0.2273,0.0909,0.0909,0.7
2019,Frontiers in Neurology,0.3111,0.0444,0.0425,0.7
2019,Frontiers in Neuroscience,0.4444,0.25,0.2522,0.7
2019,Frontiers in Oncology,0.1481,0.037,0.0603,0.7
2019,Frontiers in Pharmacology,0.4815,0.037,0.0571,0.7
2019,Frontiers in Physiology,0.5952,0.2024,0.2192,0.7
2019,Frontiers in Psychology,0.3571,0.0,0.0,0.7
2019,Frontiers in Public Health,0.2857,0.0,0.0,0.7
2019,Gastric Cancer,0.76,0.28,0.3055,0.7
2019,Gastroenterology,1.0769,0.5744,0.5695,0.7
2019,Gastrointestinal Endoscopy,0.6623,0.1169,0.119,0.7
2019,Genetics in Medicine,0.6486,0.0541,0.0541,0.7
2019,Global Spine Journal,0.1852,0.0,0.0,0.7
2019,Gut,0.9457,0.1395,0.1449,0.7
2019,Gynecologic Oncology,0.5345,0.0345,0.0426,0.7
2019,Haematologica,0.623,0.1803,0.1714,0.7
2019,Health Affairs,1.7917,0.875,0.933,0.7
2019,Health and Quality of Life Outcomes,0.2069,0.0,0.0,0.7
2019,Heart,0.6087,0.0652,0.0825,0.7
2019,Heart Rhythm,1.4528,0.7358,0.7491,0.7
2019,Hepatology,1.2048,0.6381,0.6744,0.7
2019,Human Brain Mapping,1.0741,0.4074,0.4318,0.7
2019,Human Molecular Genetics,0.7083,0.1667,0.1916,0.7
2019,Human Reproduction,0.7172,0.1313,0.1559,0.7
2019,Hypertension,0.5185,0.0617,0.0678,0.7
2019,IEEE Access,0.6053,0.1053,0.109,0.7
2019,IEEE Journal of Biomedical and Health Informatics,0.625,0.35,0.3455,0.7
2019,IEEE Transactions on Biomedical Engineering,0.6471,0.1471,0.1471,0.7
2019,IEEE Transactions on Medical Imaging,1.675,1.025,1.0542,0.7
2019,Immunity,1.4444,0.8889,0.8786,0.7
2019,Industrial Crops and Products,0.4688,0.0312,0.0259,0.7
2019,Inflammatory Bowel Diseases,0.25,0.1,0.1,0.7
2019,Injury,0.32,0.0,0.0,0.7
2019,Intensive Care Medicine,1.44,0.76,0.7895,0.7
2019,International Immunopharmacology,0.36,0.04,0.04,0.7
2019,International Journal of Behavioral Nutrition and Physical Activity,0.8958,0.4167,0.4167,0.7
2019,International Journal of Biological Macromolecules,0.3333,0.0267,0.0274,0.7
2019,International Journal of COPD,0.6,0.0,0.0335,0.7
2019,International Journal of Cancer,0.6353,0.0471,0.0526,0.7
2019,International Journal of Cardiology,0.5424,0.1017,0.0987,0.7
2019,International Journal of Drug Policy,2.1026,1.6667,1.6548,0.7
2019,International Journal of Environmental Research and Public Health,0.3469,0.1429,0.1435,0.7
2019,International Journal of Epidemiology,0.4571,0.0286,0.0429,0.7
2019,International Journal of Gynecology & Obstetrics,0.4762,0.0,0.0513,0.7
2019,International Journal of Molecular Medicine,0.1429,0.0,0.0,0.7
2019,International Journal of Molecular Sciences,0.4375,0.0875,0.0904,0.7
2019,International Journal of Nanomedicine,0.4516,0.0,0.0,0.7
2019,International Journal of Obesity,0.4286,0.0571,0.0526,0.7
2019,International Journal of Pharmaceutics,0.1379,0.0,0.0,0.7
2019,International Journal of Radiation Oncology*Biology*Physics,0.593,0.1047,0.1054,0.7
2019,International Journal of Sports Physiology and Performance,1.5938,0.75,0.8043,0.7
2019,International Journal of Stroke,1.6,0.8,0.8601,0.7
2019,International Orthopaedics,0.5652,0.0,0.0,0.7
2019,Investigative Ophthalmology & Visual Science,1.3295,0.6591,0.7038,0.7
2019,JACC Heart Failure,0.6111,0.1944,0.181,0.7
2019,JACC. Cardiovascular imaging,0.5758,0.0707,0.0755,0.7
2019,JACC. Clinical electrophysiology,0.425,0.025,0.0236,0.7
2019,JACC: Cardiovascular Interventions,1.05,0.5,0.523,0.7
2019,JAIDS Journal of Acquired Immune Deficiency Syndromes,1.0714,0.5714,0.6006,0.7
2019,JAMA,2.1374,1.2105,1.2535,0.7
2019,JAMA Cardiology,1.2159,0.4773,0.5181,0.7
2019,JAMA Dermatology,0.6071,0.125,0.136,0.7
2019,JAMA Internal Medicine,1.25,0.5761,0.5877,0.7
2019,JAMA Network Open,0.1077,0.0462,0.0462,0.7
2019,JAMA Neurology,1.3769,0.6923,0.6973,0.7
2019,JAMA Oncology,1.5404,0.9317,0.9594,0.7
2019,JAMA Ophthalmology,1.2273,0.6515,0.6833,0.7
2019,JAMA Pediatrics,1.05,0.275,0.3045,0.7
2019,JAMA Psychiatry,1.6714,0.7429,0.7782,0.7
2019,JAMA Surgery,1.2469,0.7901,0.7905,0.7
2019,JCI Insight,0.7778,0.1895,0.2221,0.7
2019,JMIR mhealth and uhealth,0.5143,0.1143,0.1095,0.7
2019,JNCI Journal of the National Cancer Institute,1.125,0.5278,0.5868,0.7
2019,Journal for ImmunoTherapy of Cancer,1.2653,0.8367,0.9236,0.7
2019,Journal of Adolescent Health,0.6,0.15,0.1502,0.7
2019,Journal of Affective Disorders,0.0682,0.0,0.0,0.7
2019,Journal of Agricultural and Food Chemistry,0.36,0.0,0.0,0.7
2019,Journal of Allergy and Clinical Immunology,0.7273,0.0273,0.0581,0.7
2019,Journal of Alzheimer s Disease,0.7015,0.0746,0.1063,0.7
2019,Journal of Antimicrobial Chemotherapy,1.36,0.92,0.92,0.7
2019,Journal of Applied Physiology,0.4762,0.0,0.0545,0.7
2019,Journal of Biological Chemistry,0.8194,0.2083,0.2107,0.7
2019,Journal of Biomechanics,0.25,0.0,0.0,0.7
2019,Journal of Bone and Joint Surgery,0.8056,0.2222,0.2188,0.7
2019,Journal of Bone and Mineral Research,1.0,0.2083,0.2373,0.7
2019,Journal of Cachexia Sarcopenia and Muscle,2.0,1.1915,1.2037,0.7
2019,Journal of Cancer Research and Clinical Oncology,0.5714,0.0476,0.0687,0.7
2019,Journal of Cataract & Refractive Surgery,0.5714,0.0952,0.1162,0.7
2019,Journal of Cellular Physiology,0.2647,0.0,0.0,0.7
2019,Journal of Cellular and Molecular Medicine,0.4138,0.0,0.0,0.7
2019,Journal of Clinical Investigation,0.9706,0.4941,0.5008,0.7
2019,Journal of Clinical Medicine,0.0909,0.0455,0.0643,0.7
2019,Journal of Clinical Microbiology,1.1702,0.6809,0.6877,0.7
2019,Journal of Clinical Oncology,2.4469,1.5066,1.5339,0.7
2019,Journal of Controlled Release,0.2667,0.0,0.0,0.7
2019,Journal of Critical Care,0.2174,0.0,0.0,0.7
2019,Journal of Experimental & Clinical Cancer Research,0.2,0.0,0.0,0.7
2019,Journal of Functional Foods,0.2778,0.0,0.0,0.7
2019,Journal of General Internal Medicine,0.9,0.25,0.2525,0.7
2019,Journal of Glaucoma,1.6,0.5,0.6198,0.7
2019,Journal of Hematology & Oncology,0.6207,0.1034,0.1274,0.7
2019,Journal of Hepatology,1.9355,1.1935,1.2404,0.7
2019,Journal of Investigative Dermatology,0.5741,0.1296,0.1192,0.7
2019,Journal of Lipid Research,0.4348,0.0,0.0,0.7
2019,Journal of Magnetic Resonance Imaging,1.1136,0.5455,0.5633,0.7
2019,Journal of Medical Internet Research,0.3585,0.0566,0.0671,0.7
2019,Journal of Medicinal Chemistry,0.44,0.14,0.1295,0.7
2019,Journal of Neuro-Oncology,0.4118,0.0882,0.1061,0.7
2019,Journal of NeuroInterventional Surgery,0.9762,0.4048,0.423,0.7
2019,Journal of Neuroinflammation,0.3538,0.0,0.0104,0.7
2019,Journal of Neurology,0.5172,0.1724,0.1944,0.7
